date,sales,sales_from_finance,total_ad_spend,corp_Google_DISCOVERY_spend,corp_Google_DISPLAY_spend,corp_Google_PERFORMANCE_MAX_spend,corp_Google_SEARCH_spend,corp_Google_SHOPPING_spend,corp_Google_VIDEO_spend,corp_Horizon_VIDEO_TIER_1_spend,corp_Horizon_VIDEO_TIER_2_spend,corp_Horizon_VIDEO_TIER_3_spend,corp_Horizon_VIDEO_TIER_BC_spend,corp_Horizon_VIDEO_TIER_HISP_spend,corp_Horizon_VIDEO_TIER_NA_spend,corp_Horizon_VIDEO_TIER_OTT_spend,corp_Horizon_VIDEO_TIER_SYND_spend,corp_Impact_AFFILIATE_spend,corp_Meta_SOCIAL_spend,corp_Microsoft_AUDIENCE_spend,corp_Microsoft_SEARCH_CONTENT_spend,corp_Microsoft_SHOPPING_spend,local_Google_DISPLAY_spend,local_Google_LOCAL_spend,local_Google_PERFORMANCE_MAX_spend,local_Google_SEARCH_spend,local_Google_SHOPPING_spend,local_Meta_SOCIAL_spend,local_Simpli_fi_GEO_OPTIMIZED_DISPLAY_spend,local_Simpli_fi_GEO_OPTIMIZED_VIDEO_spend,local_Simpli_fi_SEARCH_DISPLAY_spend,local_Simpli_fi_SEARCH_VIDEO_spend,local_Simpli_fi_SITE_RETARGETING_DISPLAY_spend,local_Simpli_fi_SITE_RETARGETING_VIDEO_spend,stock_market_index,dollar_to_pound,interest_rates
2024-07-04,4323,4044,129891.189396989,0,0,11497.507602,47965.596704,3923.86,0,0,0,0,0,0,0,0,0,2128.96,23395.71,0,5104.13,0,0,0,11320.805091,0,0,8663.59,0,0,0,0,0,0,39308,0.784449994564056,4.36
2024-07-03,8799,8326,149326.358067989,0,0,15497.215343,56544.123473,4983.79,0,0,0,0,0,0,0,0,0,4405.26,23830.95,0,5955.18,0,0,0,13833.129252,0,0,8367.79,0,0,0,0,0,0,39308,0.787999987602234,4.36
2024-07-02,7635,7191,145374.788324989,0,0,10467.524601,56162.097346,4958.79,0,0,0,0,0,0,0,0,0,1929.62,24360.87,0,5785.53,0,0,0,17622.136378,0,0,8184.32,0,0,0,0,0,0,39331.8515625,0.790780007839203,4.43
2024-07-01,8519,8066,146998.150319989,0,0,10317.241743,62575.124374,4634.66,0,0,0,0,0,0,0,0,0,1116.72,33470.32,0,9588.72,0,0,0,6241.78420300001,0,0,3140.88,0,0,0,0,0,0,39169.51953125,0.790600001811981,4.48
2024-06-30,4921,4584,169492.609397069,0,0,9662.976201,46776.638235,4709.9,0,0,0,0,0,0,0,0,0,760.64,56508.71,0,6792.61,0,0,0,10057.045,0,0,10924.16,0,0,0,0,0,0,39118.859375,0.790780007839203,4.36
2024-06-29,7378,6898,171683.321419699,0,0,8599.823982,51443.758395,4138.08,0,0,0,0,0,0,0,0,0,1046.48,50735.06,0,7098.56,0,0,0,11780.12574,0,0,13640.44,0,0,0,0,0,0,39118.859375,0.790780007839203,4.36
2024-06-28,7701,7238,180067.706835689,0,0,8988.338346,61035.518104,4126.98,0,0,0,0,0,0,0,0,0,1476.39,49844.4,0,5894.3,0,0,0,12214.915083,0,0,13455.91,0,0,0,0,0,0,39118.859375,0.790780007839203,4.36
2024-06-27,6603,6201,181460.284015699,0,0,10693.127685,66086.877183,4047.69,0,0,0,0,0,0,0,0,0,1299.12,45979.81,0,5746.68,0,0,0,11243.630845,0,0,13412.42,0,0,0,0,0,0,39164.05859375,0.79228001832962,4.29
2024-06-26,6262,5918,162416.167087826,0,0,10156.067014,65847.683245,4028.42,0,0,0,0,0,0,0,0,0,1250.9,27623.79,0,5380.36,0,0,0,12077.948526,0,0,13410.41,0,0,0,0,0,0,39127.80078125,0.78839498758316,4.32
2024-06-25,6727,6376,143169.808150836,0,0,8347.182445,64337.692661,3612.18,0,0,0,0,0,0,0,0,0,1265.02,13171.8,0,4817.57,0,0,0,11721.477742,0,0,13346.18,0,0,0,0,0,0,39112.16015625,0.788429975509644,4.23
2024-06-24,5858,5456,153896.697707826,0,0,8953.862813,73618.402306,3416.77,0,0,0,0,0,0,0,0,0,743.74,13324.43,0,4786.5,0,0,0,12594.821286,0,0,13467.08,0,0,0,0,0,0,39411.2109375,0.79119998216629,4.25
2024-06-23,4803,4489,144799.695180699,0,0,10707.851282,63825.2997,3925.9,0,0,0,0,0,0,0,0,0,308.56,14098.48,0,2833.25,0,0,0,12378.148896,0,0,13660.25,0,0,0,0,0,0,39150.328125,0.789860010147095,4.25
2024-06-22,7014,6624,142134.594017989,0,0,6094.293549,66699.236018,3796.63,0,0,0,0,0,0,0,0,0,435.43,13024.46,0,2970.78,0,0,0,13203.237451,0,0,13589.83,0,0,0,0,0,0,39150.328125,0.789860010147095,4.25
2024-06-21,7278,6835,155827.777627399,0,0,8282.18644,77421.077937,3934.72,0,0,0,0,0,0,0,0,0,661.88,13049.44,0,4148.94,0,0,0,13003.594648,0,0,13073.11,0,0,0,0,0,0,39150.328125,0.789860010147095,4.25
2024-06-20,6650,6202,156760.059336389,0,0,9959.842713,77406.28899,4055.79,0,0,0,0,0,0,0,0,0,505.28,13183.62,0,5062.36,0,0,0,11275.299031,0,0,13007.82,0,0,0,0,0,0,39134.76171875,0.786040008068085,4.25
2024-06-19,6129,5772,164409.843146399,0,0,11004.302195,82731.475661,4030.4,0,0,0,0,0,0,0,0,0,867.49,13521.98,0,4721.1,0,0,0,12007.448688,0,0,13008.13,0,0,0,0,0,0,38834.859375,0.786939978599548,4.22
2024-06-18,6268,5877,157255.589274389,0,0,13556.315312,85874.649792,3775.53,0,0,0,0,0,0,0,0,0,875.16,13552.1,0,4156.21,0,0,0,12853.904568,0,0,132.92,0,0,0,0,0,0,38834.859375,0.786410987377167,4.22
2024-06-17,6433,6042,167930.258377399,0,0,16563.604851,78908.434572,3908.34,0,0,0,0,0,0,0,0,0,731.96,13980.76,0,3690.49,0,0,0,14256.785352,0,0,13366.37,0,0,0,0,0,0,38778.1015625,0.788450002670288,4.28
2024-06-16,4667,4354,143368.319469399,0,0,11490.842504,63035.845635,3584.96,0,0,0,0,0,0,0,0,0,765.96,14144.71,0,2369.1,0,0,0,12176.495728,0,0,13582.26,0,0,0,0,0,0,38589.16015625,0.783999979496002,4.2
2024-06-15,7364,6961,150695.696513399,0,0,10534.879208,71738.121547,3544.39,0,0,0,0,0,0,0,0,0,821.02,12813.92,0,2517.77,0,0,0,12584.977156,0,0,13941.83,0,0,0,0,0,0,38589.16015625,0.783999979496002,4.2
2024-06-14,7221,6737,164613.979352399,0,0,8787.062852,83317.481386,3832.13,0,0,0,0,0,0,0,0,0,674.3,15725.81,0,2762.21,0,0,0,13426.518512,0,0,13825.49,0,0,0,0,0,0,38589.16015625,0.783999979496002,4.2
2024-06-13,7155,6766,151098.007749399,0,0,5670.926807,65205.096071,3780.37,0,0,0,0,0,0,0,0,0,757.33,21700.71,0,3342.32,0,0,0,12134.282269,0,0,13674.07,0,0,0,0,0,0,38647.1015625,0.781480014324188,4.24
2024-06-12,6759,6348,159176.759921429,0,0,7071.653884,70169.346325,4019.38,0,0,0,0,0,0,0,0,0,962.58,21972.87,0,3711.95,0,0,0,12581.254247,0,0,13762.37,0,0,0,0,0,0,38712.2109375,0.784900009632111,4.31
2024-06-11,6762,6389,149520.979698429,0,0,6528.49187,60738.501496,4020.77,0,0,0,0,0,0,0,0,0,817.17,22116.26,0,3376.73,0,0,0,13191.355867,0,0,13566.37,0,0,0,0,0,0,38747.421875,0.785769999027252,4.39
2024-06-10,6376,6005,156686.293388989,0,0,9303.538879,62637.526659,4139.68,0,0,0,0,0,0,0,0,0,610.78,22416.47,0,4426.74,0,0,0,13759.942851,0,0,13873.45,0,0,0,0,0,0,38868.0390625,0.785579979419708,4.47
2024-06-09,4933,4639,150236.042868989,0,0,13133.688859,50254.258109,4248.39,0,0,0,0,0,0,0,0,0,660.35,23298.62,0,6084.01,0,0,0,12673.205901,0,0,14475.94,0,0,0,0,0,0,38798.98828125,0.78166002035141,4.43
2024-06-08,7283,6903,145646.585797989,0,0,12057.867073,47690.187747,4137.1,0,0,0,0,0,0,0,0,0,684.97,20957.06,0,7197.64,0,0,0,13032.280978,0,0,14380.7,0,0,0,0,0,0,38798.98828125,0.78166002035141,4.43
2024-06-07,7650,7257,150997.443133989,0,0,18408.792778,49332.476101,4436.9,0,0,0,0,0,0,0,0,0,950.76,21507.31,0,4710.96,0,0,0,12848.244255,0,0,13755.06,0,0,0,0,0,0,38798.98828125,0.78166002035141,4.43
2024-06-06,6942,6527,159750.943326989,0,0,16521.857807,55544.123046,4388.36,0,0,0,0,0,0,0,0,0,1230.6,22146.72,0,7368.94,0,0,0,13833.032474,0,0,13340.42,0,0,0,0,0,0,38886.171875,0.781570017337799,4.28
2024-06-05,6830,6447,166821.203412989,0,0,18483.901777,60274.667844,4159.99,0,0,0,0,0,0,0,0,0,979.2,22149.27,0,8954.6,0,0,0,13083.163792,0,0,13461.79,0,0,0,0,0,0,38807.328125,0.782899975776672,4.29
2024-06-04,7363,6924,155003.327417989,0,0,11868.394866,54210.399734,4012.99,0,0,0,0,0,0,0,0,0,648.06,20553.47,0,12158.75,0,0,0,13119.432818,0,0,13400.82,0,0,0,0,0,0,38711.2890625,0.780629992485046,4.33
2024-06-03,8140,7712,151378.603601989,0,0,14055.952007,50226.352402,4098.37,0,0,0,0,0,0,0,0,0,737.66,17724.66,0,13597.45,0,0,0,13961.159193,0,0,13812.98,0,0,0,0,0,0,38571.03125,0.784699976444244,4.41
2024-06-02,5295,4950,135961.528963989,0,0,9522.011407,41473.273167,3868.49,0,0,0,0,0,0,0,0,0,839.44,18162.21,0,11160.46,0,0,0,13622.54439,0,0,14031.65,0,0,0,0,0,0,38686.3203125,0.785520017147064,4.51
2024-06-01,8062,7664,127683.497237989,0,0,7008.172207,41868.250971,4243.01,0,0,0,0,0,0,0,0,0,899.61,16099.4,0,9408.69,0,0,0,11574.05406,0,0,14026.9,0,0,0,0,0,0,38686.3203125,0.785520017147064,4.51
2024-05-31,9623,9147,193150.374086799,0,0,8926.193376,41150.278585,4421.16,43450.045919,0,0,0,0,0,0,0,0,1023.8,17897.83,0,10660.26,0,0,0,12406.110981,0,0,14402.25,0,0,0,0,0,0,38686.3203125,0.785520017147064,4.51
2024-05-30,6956,6677,213499.405346989,0,0,19206.214832,48149.255033,4837.79,46288.81233,0,0,0,0,0,0,0,0,823.47,16860.67,0,11978,0,0,0,12125.538152,0,0,14293.44,0,0,0,0,0,0,38111.48046875,0.78752601146698,4.55
2024-05-29,6884,6471,218931.236719989,0,0,18851.629142,51802.034748,3512.06,46722.35628,0,0,0,0,0,0,0,0,891.06,17222.24,0,11895.78,0,0,0,14527.62055,0,0,14211.88,0,0,0,0,0,0,38441.5390625,0.783800005912781,4.61
2024-05-28,5827,5480,214449.965322989,0,0,23696.856291,47802.876946,3846.22,47440.55842,0,0,0,0,0,0,0,0,1103.66,17074.49,0,9014.73,0,0,0,10921.013666,0,0,13986.27,0,0,0,0,0,0,38852.859375,0.782939970493317,4.54
2024-05-27,4334,4048,201388.993221989,0,0,21720.167654,43956.775909,4045.7,47956.05266,0,0,0,0,0,0,0,0,957.08,17652.71,0,8463.73,0,0,0,10071.768999,0,0,13366.36,0,0,0,0,0,0,39069.58984375,0.785170018672943,4.46
2024-05-26,4717,4434,194401.280929989,0,0,16391.594876,41979.21841,4055.83,48304.69725,0,0,0,0,0,0,0,0,574.07,18242.94,0,7731.63,0,0,0,9616.18039399999,0,0,13837.26,0,0,0,0,0,0,39069.58984375,0.787769973278046,4.46
2024-05-25,7265,6876,192860.837212989,0,0,12875.049009,45908.258686,3758.55,48529.1511,0,0,0,0,0,0,0,0,415.76,16971.28,0,7271.91,0,0,0,10577.784418,0,0,13353.76,0,0,0,0,0,0,39069.58984375,0.787769973278046,4.46
2024-05-24,7926,7487,199466.772196989,0,0,9121.009523,55297.670677,4193.08,48821.95321,0,0,0,0,0,0,0,0,1031.78,16792.57,0,7944.66,0,0,0,11796.670787,0,0,11146.9,0,0,0,0,0,0,39069.58984375,0.787769973278046,4.46
2024-05-23,6743,6337,204527.186489989,0,0,9227.432657,54855.191349,4378.76,48942.33506,0,0,0,0,0,0,0,0,1046.02,16745.29,0,7966.48,0,0,0,12334.937424,0,0,12801.24,0,0,0,0,0,0,39065.26171875,0.786099970340729,4.47
2024-05-22,6410,5997,202075.354102989,0,0,7627.956241,61380.260676,4128.33,49038.062,0,0,0,0,0,0,0,0,1242.18,17234.84,0,5311.82,0,0,0,7609.32618599999,0,0,12409.96,0,0,0,0,0,0,39671.0390625,0.786700010299683,4.43
2024-05-21,6572,6193,196140.758409989,0,0,9542.943952,54947.609259,3972.88,49185.07202,0,0,0,0,0,0,0,0,967.32,17203.23,0,4869.83,0,0,0,6982.320179,0,0,12433.51,0,0,0,0,0,0,39872.98828125,0.786729991436005,4.41
2024-05-20,6096,5722,223729.877645989,0,0,12164.233898,76880.632181,3496.69,49323.10438,0,0,0,0,0,0,0,0,832.31,17316.67,0,5131.72,0,0,0,10040.996187,0,0,12526.8,0,0,0,0,0,0,39806.76953125,0.787000000476837,4.44
2024-05-19,4744,4477,212811.473754989,0,0,9788.011799,73507.677736,3209.47,49496.39626,0,0,0,0,0,0,0,0,766.29,17300.99,0,3737.72,0,0,0,9899.60696000001,0,0,8627.9,0,0,0,0,0,0,40003.58984375,0.789140999317169,4.42
2024-05-18,7083,6735,210255.101941989,0,0,7547.712317,71420.499728,3419.51,49607.91263,0,0,0,0,0,0,0,0,1004.61,16484.37,0,4134.59,0,0,0,10604.499267,0,0,9586.4,0,0,0,0,0,0,40003.58984375,0.789140999317169,4.42
2024-05-17,6993,6599,209208.078344989,0,0,5459.086809,71716.055963,3482.97,49880.41811,0,0,0,0,0,0,0,0,621.82,16469.31,0,5430.03,0,0,0,10259.067463,0,0,9629.12,0,0,0,0,0,0,40003.58984375,0.789140999317169,4.42
2024-05-16,6355,5985,212571.343943989,0,0,6045.111623,70882.470043,3226.31,49777.73821,0,0,0,0,0,0,0,0,566.52,16928.25,0,6312.5,0,0,0,10582.980068,0,0,12151.12,0,0,0,0,0,0,39869.37890625,0.788020014762878,4.38
2024-05-15,6112,5708,211766.901973989,0,0,6729.20285,67606.324162,3331.54,49737.10295,0,0,0,0,0,0,0,0,888.16,17088.55,0,7587.07,0,0,0,10296.889012,0,0,12130.76,0,0,0,0,0,0,39908,0.794579982757568,4.36
2024-05-14,6137,5756,229535.494190989,0,0,10245.775923,80594.296004,3407.05,50010.89575,0,0,0,0,0,0,0,0,743.64,17442.13,0,7584.6,0,0,0,10700.662514,0,0,12523.14,0,0,0,0,0,0,39558.109375,0.796060025691986,4.45
2024-05-13,5965,5586,220859.673756789,0,0,9814.472632,69586.04472,3551.18,49374.12831,0,0,0,0,0,0,0,0,723.9,17641.52,0,8927.51,0,0,0,11919.743836,0,0,12378.83,0,0,0,0,0,0,39431.51171875,0.798539996147156,4.48
2024-05-12,4340,4070,198121.144013789,0,0,9914.713987,51053.016957,3591.46,49487.57093,0,0,0,0,0,0,0,0,1430.47,18300.45,0,5086.69,0,0,0,10118.275881,0,0,12297.72,0,0,0,0,0,0,39512.83984375,0.798359990119934,4.5
2024-05-11,7022,6622,196305.642619789,0,0,16383.641765,43583.59413,3855.75,49554.54208,0,0,0,0,0,0,0,0,1711.2,17211.6,0,4150.73,0,0,0,10229.521386,0,0,12377.68,0,0,0,0,0,0,39512.83984375,0.798359990119934,4.5
2024-05-10,6470,6093,192237.665067989,0,0,15197.559953,42926.994965,3654.74,49913.91796,0,0,0,0,0,0,0,0,1293.93,14877.74,0,5069.83,0,0,0,10378.09819,0,0,12076.76,0,0,0,0,0,0,39512.83984375,0.798359990119934,4.5
2024-05-09,6417,5989,178705.016051209,0,0,11825.99983,34919.527805,4391.73,49806.86112,0,0,0,0,0,0,0,0,1190.94,12445.1,0,5316.52,0,0,0,10563.801731,0,0,11891.67,0,0,0,0,0,0,39387.76171875,0.800429999828339,4.45
2024-05-08,6146,5766,178695.422513989,0,0,15965.293163,32833.087662,4400.98,49698.51997,0,0,0,0,0,0,0,0,1512.89,12851.05,0,4518.37,0,0,0,10737.146719,0,0,9222.19,0,0,0,0,0,0,39056.390625,0.799910008907318,4.48
2024-05-07,6150,5816,180875.930437989,0,0,15850.095025,35263.85068,5205.76,49866.32931,0,0,0,0,0,0,0,0,881.07,12898.92,0,4162.04,0,0,0,8240.80042299998,0,0,10055.22,0,0,0,0,0,0,38884.26171875,0.796190023422241,4.47
2024-05-06,6556,6165,187097.135276989,0,0,15169.703718,38242.788755,4977.12,49820.55566,0,0,0,0,0,0,0,0,1034.7,13367.13,0,3941.21,0,0,0,14077.265144,0,0,10012.84,0,0,0,0,0,0,38852.26953125,0.797379970550537,4.49
2024-05-05,5136,4841,176559.675722989,0,0,11799.943759,34015.600205,4608.5,49743.68156,0,0,0,0,0,0,0,0,832.03,13739.27,0,3187.09,0,0,0,12051.391199,0,0,10212.34,0,0,0,0,0,0,38675.6796875,0.797410011291504,4.5
2024-05-04,7897,7473,177822.266333989,0,0,11139.240667,37272.942835,3885.49,50070.30758,0,0,0,0,0,0,0,0,1045.84,12482.47,0,3755.26,0,0,0,11697.354252,0,0,10200.06,0,0,0,0,0,0,38675.6796875,0.797410011291504,4.5
2024-05-03,5851,5504,196120.323323989,0,0,9614.892866,54603.367387,3912.16,50305.8532,0,0,0,0,0,0,0,0,1303.79,12574.45,0,6505.99,0,0,0,11054.032871,0,0,9837.08,0,0,0,0,0,0,38675.6796875,0.797410011291504,4.5
2024-05-02,6440,6037,209194.969489989,0,0,9281.078326,60956.271589,4051.83,50138.84499,0,0,0,0,0,0,0,0,1982.2,16113.44,0,9220.34,0,0,0,10640.237585,0,0,9937.35,0,0,0,0,0,0,38225.66015625,0.797490000724793,4.58
2024-05-01,8022,7584,224036.321176989,0,0,12232.540958,67318.778277,4631.71,49947.03275,0,0,0,0,0,0,0,0,1843.23,22754.51,0,8167.09,0,0,0,10369.900192,0,0,9988.55,0,0,0,0,0,0,37903.2890625,0.80062997341156,4.63
2024-04-30,6531,6185,226594.147455989,0,0,15440.191899,57639.506039,3581.46,50259.06518,0,0,0,0,0,0,0,0,1267.01,30394.53,0,7028.52,0,0,0,14597.983338,0,0,10069.11,0,0,0,0,0,0,37815.921875,0.796190023422241,4.69
2024-04-29,6119,5767,223733.970328989,0,0,12452.247022,58855.896525,3591.82,50194.4684,0,0,0,0,0,0,0,0,1143.04,28011.95,0,6236.42,0,0,0,16854.788382,0,0,10079.85,0,0,0,0,0,0,38386.08984375,0.799329996109009,4.63
2024-04-28,4607,4318,197365.140734989,0,0,10075.24293,45290.736313,3402.78,50172.97951,0,0,0,0,0,0,0,0,931.32,25200.15,0,4101.44,0,0,0,11980.144982,0,0,10214.19,0,0,0,0,0,0,38239.66015625,0.79941999912262,4.67
2024-04-27,6926,6554,200196.169293989,0,0,7548.45738,48662.966995,3229.73,50374.35777,0,0,0,0,0,0,0,0,1192.42,23939.16,0,3955.02,0,0,0,14370.621149,0,0,10739.11,0,0,0,0,0,0,38239.66015625,0.79941999912262,4.67
2024-04-26,7094,6717,209368.357994989,0,0,8670.412138,52904.226148,3349.63,50643.83179,0,0,0,0,0,0,0,0,1106.05,23647.35,0,6115.51,0,0,0,16343.379919,0,0,9914.62,0,0,0,0,0,0,38239.66015625,0.79941999912262,4.67
2024-04-25,6540,6165,208418.455828989,0,0,8903.093098,50001.428555,3683.48,50398.48388,0,0,0,0,0,0,0,0,1449.82,23630.24,0,7156.56,0,0,0,16501.354296,0,0,9749.69,0,0,0,0,0,0,38085.80078125,0.802600026130676,4.7
2024-04-24,5838,5543,211351.796202989,0,0,9645.301574,46791.768673,3829.87,50387.37097,0,0,0,0,0,0,0,0,1491.53,23067.46,0,7590.01,0,0,0,20141.446986,0,0,12184.68,0,0,0,0,0,0,38460.921875,0.802999973297119,4.65
2024-04-23,5953,5608,212050.825512989,0,0,12099.457701,42484.423856,3423.14,50481.0524,0,0,0,0,0,0,0,0,1643.17,24310.98,0,7506.33,0,0,0,20524.819556,0,0,12852.19,0,0,0,0,0,0,38503.69140625,0.809700012207031,4.61
2024-04-22,5782,5370,215540.291418989,0,0,16677.22447,47799.387368,3626.11,50518.83564,0,0,0,0,0,0,0,0,1714.68,23135.56,0,8427.6,0,0,0,14018.254941,0,0,13104.8,0,0,0,0,0,0,38239.98046875,0.808030009269714,4.62
2024-04-21,4613,4315,189421.632856989,0,0,10074.723743,39783.034779,2674.7,50405.36625,0,0,0,0,0,0,0,0,1802.08,23868.02,0,8693.01,0,0,0,3157.931085,0,0,12858.59,0,0,0,0,0,0,37986.3984375,0.804009974002838,4.62
2024-04-20,6708,6339,176971.166590989,0,0,6793.733237,36136.364594,2495.01,50724.3693,0,0,0,0,0,0,0,0,2059.75,22195.36,0,9523.27,0,0,0,612.31146,0,0,10494.11,0,0,0,0,0,0,37986.3984375,0.804009974002838,4.62
2024-04-19,6943,6503,509163.994319989,0,0,2969.849288,37131.906658,2566.7,50762.45141,0,0,0,0,0,0,0,0,1784.02,22009.61,0,10483.91,0,0,0,6529.43396400002,0,0,7837.03,0,0,0,0,0,0,37986.3984375,0.804009974002838,4.62
2024-04-18,6129,5740,154401.388618989,0,0,2030.551736,35024.419785,2409.54,0,0,0,0,0,0,0,0,0,1587.4,22025.29,0,8208.5,0,0,0,11735.093098,0,0,9845.49,0,0,0,0,0,0,37775.37890625,0.802969992160797,4.64
2024-04-17,6002,5666,115616.565334989,0,0,2352.588593,38913.793578,2099.08,0,0,0,0,0,0,0,0,0,1382.26,22050.82,0,8243.47,0,0,0,12913.081164,0,0,10074.14,0,0,0,0,0,0,37753.30859375,0.804440021514893,4.59
2024-04-16,6169,5807,144740.694969989,0,0,3767.622871,60617.438736,2061.91,0,0,0,0,0,0,0,0,0,1831.88,22244.71,0,8452.1,0,0,0,18481.620363,0,0,9673.9,0,0,0,0,0,0,37798.96875,0.803380012512207,4.67
2024-04-15,5799,5437,141324.328290989,0,0,4793.156419,74876.108952,2168.53,0,0,0,0,0,0,0,0,0,1555.74,23072.22,0,5452.97,0,0,0,5081.95891999998,0,0,6946.78,0,0,0,0,0,0,37735.109375,0.802450001239777,4.63
2024-04-14,4558,4307,114386.180940989,0,0,4120.015751,51506.122957,2865.69,0,0,0,0,0,0,0,0,0,1315.36,23767.41,0,2990.81,0,0,0,3322.90823300001,0,0,6805.59,0,0,0,0,0,0,37983.23828125,0.796509981155396,4.5
2024-04-13,7151,6732,120683.620911989,0,0,3409.172222,49150.302171,3488.18,0,0,0,0,0,0,0,0,0,1234.3,22253.1,0,2905.23,0,0,0,13149.893519,0,0,7885.67,0,0,0,0,0,0,37983.23828125,0.796509981155396,4.5
2024-04-12,7037,6587,126997.776987989,0,0,4262.491545,51936.526115,3990.91,0,0,0,0,0,0,0,0,0,1761.24,21888.35,0,3176.02,0,0,0,11324.033328,0,0,11551.61,0,0,0,0,0,0,37983.23828125,0.796509981155396,4.5
2024-04-11,6577,6151,148334.769377989,0,0,3913.470726,73669.832835,3872.1,0,0,0,0,0,0,0,0,0,1495.39,21753.19,0,3072.73,0,0,0,12067.883817,0,0,11337.91,0,0,0,0,0,0,38459.078125,0.797599971294403,4.56
2024-04-10,5815,5475,143151.862164989,0,0,4786.82453,67185.854123,3249.68,0,0,0,0,0,0,0,0,0,1191.12,22684.31,0,3005.5,0,0,0,12423.429512,0,0,11346.31,0,0,0,0,0,0,38461.51171875,0.788789987564087,4.55
2024-04-09,6052,5692,142643.248178989,0,0,5182.134537,65930.167731,3023.99,0,0,0,0,0,0,0,0,0,1337.91,23034.55,0,2756.91,0,0,0,12862.064911,0,0,11457.22,0,0,0,0,0,0,38883.671875,0.789969980716705,4.36
2024-04-08,6038,5623,153882.467443989,0,0,5641.694685,74142.719721,2788.38,0,0,0,0,0,0,0,0,0,1264.19,23695.84,0,2592.57,0,0,0,15003.973038,0,0,11741.3,0,0,0,0,0,0,38892.80078125,0.792060017585754,4.42
2024-04-07,4758,4481,141496.672493989,0,0,4812.893165,63913.855446,2536.69,0,0,0,0,0,0,0,0,0,1329.11,24504.48,0,2137.8,0,0,0,13247.023883,0,0,12045.38,0,0,0,0,0,0,38904.0390625,0.791127026081085,4.39
2024-04-06,6941,6553,141720.916258989,0,0,4318.098993,68101.751444,2469.74,0,0,0,0,0,0,0,0,0,1225.9,23424.83,0,2468.22,0,0,0,10390.284822,0,0,12306.43,0,0,0,0,0,0,38904.0390625,0.791127026081085,4.39
2024-04-05,7379,6951,140828.976554989,0,0,3324.773102,62660.65426,3132.82,0,0,0,0,0,0,0,0,0,1644.49,24504.13,0,3194.75,0,0,0,13368.187193,0,0,11856.86,0,0,0,0,0,0,38904.0390625,0.791127026081085,4.39
2024-04-04,7040,6572,135714.740833989,0,0,2037.941046,63292.213997,3496.11,0,0,0,0,0,0,0,0,0,1572.72,20766.9,0,3320.1,0,0,0,11318.664791,0,0,12736.59,0,0,0,0,0,0,38596.98046875,0.79040002822876,4.31
2024-04-03,7719,7272,150137.840750989,0,0,2813.269307,70767.846432,3273.59,0,0,0,0,0,0,0,0,0,1948.22,26679,0,2852.14,0,0,0,12619.385012,0,0,12276.95,0,0,0,0,0,0,39127.140625,0.795109987258911,4.36
2024-04-02,6681,6294,162987.621555989,0,0,8391.155188,80518.421906,2036.21,0,0,0,0,0,0,0,0,0,1572.36,25226.74,0,3631.15,0,0,0,11973.979462,0,0,12701.05,0,0,0,0,0,0,39170.23828125,0.797100007534027,4.36
2024-04-01,7724,7271,209509.079334989,0,0,21840.142334,105973.280294,0,0,0,0,0,0,0,0,0,0,3881.6,33520.25,0,3587.35,0,0,0,11169.891707,0,0,12558.08,0,0,0,0,0,0,39566.8515625,0.791310012340546,4.33
2024-03-31,3292,3036,144767.867283986,0,0,15551.553816,78113.202267,481.15,0,0,0,0,0,0,0,0,0,4772.1,5076.71,0,2387.74,0,0,0,288.326094,174.837107,0,17326.55,0,0,0,0,0,0,39807.37109375,0.791999995708466,4.2
2024-03-30,6894,6535,169676.670231985,0,0,18982.742781,72084.484057,2588.53,0,0,0,0,0,0,0,0,0,4374.54,16896.14,0,2984.6,0,0,0,1186.900394,778.43,0,28758.83,0,0,0,0,0,0,39807.37109375,0.791999995708466,4.2
2024-03-29,7468,7141,203924.681069985,0,0,17282.732913,89830.421214,2290.38,0,0,0,0,0,0,0,0,0,10319.83,24182.89,0,4219.39,0,0,0,2808.88294300001,3096.15,0,28679.53,0,0,0,0,0,0,39807.37109375,0.791999995708466,4.2
2024-03-28,6254,5860,203284.932726985,0,0,19251.992824,74539.044058,2959.35,0,0,0,0,0,0,0,0,0,1426.8,27451.24,0,4450.99,0,0,0,11714.290845,9978.63,0,29952.41,0,0,0,0,0,0,39807.37109375,0.792599976062775,4.2
2024-03-27,6085,5671,191904.648156985,0,0,18387.550392,65386.826103,2574.87,0,0,0,0,0,0,0,0,0,3380.48,30523.97,0,4383.89,0,0,0,13715.492662,11942.92,0,19626.49,0,0,0,0,0,0,39760.078125,0.791859984397888,4.2
2024-03-26,6614,6200,180270.758028985,0,0,17539.241075,62966.907563,2061.28,0,0,0,0,0,0,0,0,0,2138.98,21162.52,0,3509.64,0,0,0,13623.360391,12545.07,0,22865.26,0,0,0,0,0,0,39282.328125,0.791270017623901,4.24
2024-03-25,6084,5667,201804.907332985,0,0,20649.967795,77702.653292,2145.36,0,0,0,0,0,0,0,0,0,1495.04,21152.13,0,4264.21,0,0,0,16004.847246,12659.54,0,23345.39,0,0,0,0,0,0,39313.640625,0.793780028820038,4.25
